Date,AAPL,MSFT,GOOGL,AMZN,DIS,NFLX,TSLA,NVDA,ADBE,ORCL,TTWO,MMM,AXP,AMT,T
2019-10-10,57.522499084472656,139.10000610351562,60.4734992980957,86.01300048828125,129.33999633789062,280.4800109863281,16.31599998474121,45.75749969482422,274.9800109863281,55.4900016784668,122.4000015258789,152.30999755859375,115.0199966430664,226.27999877929688,28.262840270996094
2019-10-11,59.0525016784668,139.67999267578125,60.785499572753906,86.59600067138672,130.02000427246094,282.92999267578125,16.525999069213867,46.497501373291016,278.2900085449219,56.88999938964844,122.41999816894531,158.10000610351562,116.4000015258789,224.4499969482422,28.383686065673828
2019-10-14,58.967498779296875,139.5500030517578,60.88850021362305,86.82150268554688,129.6999969482422,285.5299987792969,17.130666732788086,46.63249969482422,277.7799987792969,56.459999084472656,121.16000366210938,160.50999450683594,116.38999938964844,225.63999938964844,28.30060386657715
2019-10-15,58.83000183105469,141.57000732421875,62.11199951171875,88.36900329589844,129.75999450683594,284.25,17.19266700744629,49.092498779296875,279.3900146484375,56.349998474121094,123.94000244140625,162.97999572753906,117.58999633789062,224.2100067138672,28.625377655029297
2019-10-16,58.592498779296875,140.41000366210938,62.150001525878906,88.87149810791016,130.86000061035156,286.2799987792969,17.316667556762695,48.5525016784668,272.70001220703125,55.880001068115234,121.1500015258789,162.17999267578125,117.41000366210938,221.97000122070312,28.542295455932617
2019-10-17,58.81999969482422,139.69000244140625,62.63999938964844,89.3740005493164,132.3699951171875,293.3500061035156,17.46466636657715,48.5724983215332,269.239990234375,55.060001373291016,122.73999786376953,163.5399932861328,119.0999984741211,225.91000366210938,28.557401657104492
2019-10-18,59.102500915527344,137.41000366210938,62.22050094604492,87.87550354003906,130.88999938964844,275.29998779296875,17.1299991607666,47.622501373291016,265.5199890136719,54.54999923706055,122.7300033569336,163.10000610351562,116.76000213623047,229.08999633789062,29.055891036987305
2019-10-21,60.127498626708984,138.42999267578125,62.2140007019043,89.28299713134766,130.25999450683594,278.04998779296875,16.899999618530273,49.002498626708984,266.8399963378906,55.130001068115234,123.0999984741211,165.94000244140625,119.05000305175781,229.39999389648438,28.874622344970703
2019-10-22,59.9900016784668,136.3699951171875,62.060001373291016,88.2864990234375,132.39999389648438,266.69000244140625,17.038667678833008,48.90250015258789,261.0899963378906,54.11000061035156,121.98999786376953,167.5399932861328,118.61000061035156,226.74000549316406,28.82930564880371
2019-10-23,60.79499816894531,137.24000549316406,62.881500244140625,88.1084976196289,131.1300048828125,271.2699890136719,16.978666305541992,48.772499084472656,261.32000732421875,54.130001068115234,122.68000030517578,168.75999450683594,116.48999786376953,226.02000427246094,28.504531860351562
2019-10-24,60.89500045776367,139.94000244140625,62.955501556396484,89.03900146484375,130.25999450683594,271.5,19.978666305541992,49.21500015258789,269.70001220703125,54.2599983215332,124.33999633789062,161.88999938964844,116.41000366210938,223.47000122070312,27.809667587280273
2019-10-25,61.64500045776367,140.72999572753906,63.21500015258789,88.06649780273438,130.89999389648438,276.82000732421875,21.875333786010742,51.1349983215332,270.9800109863281,54.16999816894531,125.33000183105469,166.08999633789062,118.26000213623047,216.6699981689453,27.877643585205078
2019-10-28,62.26250076293945,144.19000244140625,64.4489974975586,88.85399627685547,130.52999877929688,281.8599853515625,21.847333908081055,51.6974983215332,271.3500061035156,54.63999938964844,122.77999877929688,169.05999755859375,118.58000183105469,210.75,29.07099723815918
2019-10-29,60.8224983215332,142.8300018310547,63.03300094604492,88.135498046875,129.47999572753906,281.2099914550781,21.08133316040039,50.72999954223633,271.45001220703125,54.79999923706055,121.08999633789062,168.80999755859375,117.41999816894531,216.16000366210938,28.74622344970703
2019-10-30,60.814998626708984,144.61000061035156,63.03499984741211,88.99949645996094,129.60000610351562,291.45001220703125,21.000667572021484,50.75,278.4100036621094,54.849998474121094,123.12999725341797,168.3699951171875,118.06999969482422,217.24000549316406,28.851964950561523
2019-10-31,62.189998626708984,143.3699951171875,62.939998626708984,88.83300018310547,129.9199981689453,287.4100036621094,20.994667053222656,50.255001068115234,277.92999267578125,54.4900016784668,120.3499984741211,164.99000549316406,117.27999877929688,218.0800018310547,29.07099723815918
2019-11-01,63.95500183105469,143.72000122070312,63.61249923706055,89.5719985961914,132.75,286.80999755859375,20.887332916259766,50.647499084472656,277.82000732421875,55.0,116.9000015258789,170.08999633789062,119.13999938964844,215.52000427246094,29.418428421020508
