Date,Accenture,Adobe,Amazon,Apple,Cisco,Google,Imax,MCDonalds,Meta,Microsoft,Netflix,Nvidia,Oracle,Take Two,Tesla
6/15/2015,95.790000915527,78.900001525879,21.183500289917,31.729999542236,28.479999542236,26.360000610351,43.090000152588,94.300003051758,80.709999084473,45.479999542236,93.431427001953,5.2674999237061,43.720001220703,27.909999847412,16.691999435425
6/16/2015,96.699996948242,79.940002441406,21.363000869751,31.89999961853,28.709999084473,26.407499313354,42.439998626709,94.629997253418,81.059997558594,45.830001831055,95.272857666016,5.3324999809265,44.639999389648,27.700000762939,16.874666213989
6/17/2015,96.930000305176,77.910003662109,21.39049911499,31.825000762939,28.930000305176,26.462999343872,42.650001525879,95.220001220703,81.790000915527,45.970001220703,94.271430969238,5.3949999809265,44.909999847412,27.559999465942,17.360666275024
6/18/2015,97.309997558594,79.389999389648,21.969499588013,31.969999313354,29.209999084473,26.836500167847,43.090000152588,96.169998168945,82.910003662109,46.720001220703,94.742858886719,5.4850001335144,42.740001678467,28.139999389648,17.4593334198
6/19/2015,97.019996643066,79.699996948242,21.746000289917,31.64999961853,29.030000686646,26.834499359131,43.220001220703,96.080001831055,82.51000213623,46.099998474121,93.871429443359,5.4675002098083,41.590000152588,28.0,17.500667572021
6/22/2015,98.589996337891,82.279998779297,21.814500808716,31.902500152588,28.940000534058,26.90950012207,43.060001373291,96.870002746582,84.73999786377,46.229999542236,96.414283752441,5.4450001716614,41.490001678467,27.940000534058,17.319332122803
6/23/2015,98.25,83.550003051758,22.299499511719,31.757499694824,28.790000915527,27.024000167847,42.939998626709,97.180000305176,87.879997253418,45.909999847412,97.312858581543,5.3049998283386,41.709999084473,28.010000228882,17.844667434692
6/24/2015,97.769996643066,83.400001525879,22.041999816894,32.027500152588,28.510000228882,26.892000198364,42.909999847412,96.639999389648,88.860000610352,45.639999389648,96.944282531738,5.2525000572205,41.200000762939,28.60000038147,17.67799949646
6/25/2015,99.480003356934,83.940002441406,22.004999160767,31.875,28.39999961853,26.761499404907,42.869998931885,95.790000915527,87.980003356934,45.650001525879,94.891426086426,5.2925000190735,41.060001373291,28.389999389648,17.919332504272
6/26/2015,99.0,82.73999786377,21.905000686646,31.6875,28.280000686646,26.584499359131,41.209999084473,97.290000915527,88.01000213623,45.259998321533,93.088569641113,5.1849999427795,40.990001678467,28.620000839233,17.805999755859
6/29/2015,96.680000305176,81.279998779297,21.493000030517,31.132499694824,27.540000915527,26.076000213623,39.919998168945,95.440002441406,85.800003051758,44.369998931885,92.231430053711,5.0300002098083,40.419998168945,27.940000534058,17.468000411987
6/30/2015,96.779998779297,81.01000213623,21.704500198364,31.357500076294,27.459999084473,26.025499343872,40.270000457764,95.069999694824,85.769996643066,44.150001525879,93.848571777344,5.0275001525879,40.29999923706,27.569999694824,17.884000778198
7/1/2015,98.059997558594,80.940002441406,21.869499206543,31.64999961853,27.35000038147,26.091999053955,39.369998931885,95.76000213623,86.910003662109,44.450000762939,93.635711669922,5.0999999046326,40.240001678467,27.450000762939,17.943332672119
7/2/2015,97.330001831055,80.75,21.885499954224,31.610000610351,27.329999923706,26.170000076294,39.020000457764,96.169998168945,87.290000915527,44.400001525879,94.044288635254,5.1050000190735,40.360000610351,27.39999961853,18.667999267578
7/6/2015,97.339996337891,80.5,21.802000045776,31.5,27.219999313354,26.142999649048,38.419998168945,95.650001525879,87.550003051758,44.389999389648,94.571426391602,5.0425000190735,40.150001525879,27.459999084473,18.648000717163
